1	18.0731	18.0088	4.87372	2.23915	1.57406	lidar	1	18.2094	18.0461	17.6336	19.6091	18.1268	18.0453	-3.14318	3.62906	17.4982	19.5675	4.87413	2.27119	1.54996
1	17.8129	18.333	4.75334	2.25445	1.69502	lidar	1	17.9018	18.2183	17.3207	19.7716	17.8026	18.3994	-3.3385	3.45199	17.2279	19.8833	4.75369	2.28642	1.66887
1	17.4629	18.6891	4.80749	2.30016	1.74352	lidar	1	17.3845	18.7039	16.7884	20.2407	17.4595	18.7353	-3.5239	3.26509	16.8669	20.2283	4.80782	2.33215	1.7162
1	17.1461	18.9862	4.73107	2.3438	1.81121	lidar	1	17.1762	18.8863	16.5745	20.4165	17.0983	19.0521	-3.69883	3.06904	16.5409	20.5152	4.7314	2.37584	1.78311
1	16.6697	19.1449	4.7465	2.63275	1.85073	lidar	1	16.5734	19.052	15.9668	20.5631	16.7201	19.3488	-3.86278	2.86455	16.0596	20.659	4.74655	2.66358	1.82552
1	16.3028	19.5243	4.82136	2.4936	1.55118	lidar	1	16.2338	19.6171	15.6096	21.1173	16.3262	19.6246	-4.01531	2.65237	15.6809	21.0262	4.82179	2.52618	1.52465
1	15.938	19.8496	4.83301	2.4637	1.55824	lidar	1	15.9243	19.8703	15.2923	21.3607	15.9176	19.8789	-4.15602	2.43329	15.3062	21.3401	4.83341	2.49574	1.52798
1	15.5205	20.1536	4.9027	2.48731	1.62824	lidar	1	15.4332	20.1836	14.7916	21.6584	15.4956	20.111	-4.28461	2.2081	14.8795	21.631	4.90304	2.51902	1.59586
1	15.1628	20.4553	4.8657	2.47725	1.69034	lidar	1	15.2016	20.4385	14.5521	21.9059	15.0613	20.3203	-4.4008	1.97763	14.5126	21.9214	4.866	2.50875	1.65637
1	14.7279	20.6824	4.87145	2.55151	1.85273	lidar	1	14.6665	20.6088	14.0119	22.0593	14.6161	20.5063	-4.50443	1.74272	14.0707	22.1345	4.87177	2.58339	1.81873
1	14.1762	20.7031	4.92135	2.92062	2.10069	lidar	1	14.0521	20.5924	13.3983	22.0236	14.1611	20.6686	-4.59537	1.50421	13.5182	22.1381	4.92119	2.95103	2.06822
1	13.6234	20.7132	5.05101	-2.0804	1.8613	lidar	1	13.4686	20.7253	12.811	22.1382	13.6977	20.807	-4.67357	1.26294	12.9653	22.1308	5.05008	-2.07449	1.84336
1	13.1524	20.797	5.09236	2.96411	1.41781	lidar	1	13.1072	20.8294	12.4465	22.2308	13.2271	20.9211	-4.73904	1.01975	12.4923	22.2	5.09116	2.99399	1.41049
1	12.7693	21.0153	5.02847	2.90076	1.20614	lidar	1	12.8729	21.0592	12.2051	22.4531	12.7506	21.0108	-4.79186	0.775469	12.1018	22.4052	5.02537	2.92698	1.20172
1	12.2578	21.1064	5.06317	3.01826	1.18259	lidar	1	12.2062	21.11	11.5371	22.483	12.2695	21.0761	-4.83219	0.530912	11.5886	22.4824	5.05973	3.05073	1.17604
1	11.7295	20.9545	5.10346	-2.95408	1.65934	lidar	1	11.6814	20.8651	11.0203	22.2217	11.785	21.117	-4.86022	0.286869	11.065	22.3134	5.09856	-2.92783	1.64608
1	11.2775	20.9829	5.02302	-2.9606	1.2052	lidar	1	11.363	21.0688	10.6956	22.4154	11.2982	21.1335	-4.87623	0.0441057	10.6124	22.3268	5.01861	-2.93263	1.19759
1	10.8286	20.9024	4.96446	-2.87365	1.13873	lidar	1	10.8903	20.927	10.2276	22.2587	10.8105	21.1259	-4.88053	-0.196643	10.1663	22.2323	4.96001	-2.84289	1.13205
1	10.2645	21.065	4.98669	-3.11677	0.305108	lidar	1	10.189	21.209	9.51775	22.5185	10.3229	21.0943	-4.87349	-0.434674	9.59829	22.3763	4.98264	-3.08426	0.295752
1	9.8508	20.9913	4.86018	-3.02363	0.44017	lidar	1	9.99634	20.9797	9.33242	22.2833	9.83658	21.0391	-4.85554	-0.669327	9.18691	22.2901	4.85683	-2.99311	0.429161
1	9.43273	20.8888	4.76788	-2.93888	0.525065	lidar	1	9.53921	20.8762	8.87876	22.1655	9.35258	20.9607	-4.82714	-0.899977	8.77211	22.1752	4.76511	-2.90957	0.513419
1	8.88398	20.8206	4.9235	-2.93543	0.420184	lidar	1	8.70331	20.8221	8.04498	22.0852	8.87192	20.8594	-4.78881	-1.12605	8.22596	22.0898	4.9206	-2.9056	0.412961
1	8.36114	20.5899	5.06137	-2.79779	0.612894	lidar	1	8.22277	20.4839	7.57529	21.7321	8.39557	20.7358	-4.74108	-1.34701	7.71043	21.8433	5.05871	-2.76863	0.604852
1	7.88957	20.4333	5.05922	-2.76014	0.563607	lidar	1	7.88599	20.45	7.23975	21.6876	7.92445	20.5903	-4.68453	-1.56237	7.24394	21.6719	5.05681	-2.73055	0.558252
1	7.33065	20.3454	5.16285	-2.82462	0.300743	lidar	1	7.18029	20.392	6.53622	21.6075	7.45939	20.4237	-4.61975	-1.7717	6.68849	21.5661	5.16078	-2.79363	0.299428
1	6.83664	20.1869	5.17821	-2.80437	0.279309	lidar	1	6.81542	20.1859	6.17801	21.39	7.00119	20.2364	-4.54738	-1.97462	6.19966	21.392	5.17659	-2.77327	0.278459
1	6.36727	20.0104	5.15962	-2.77312	0.286812	lidar	1	6.38914	20.0137	5.75734	21.2045	6.55059	20.0292	-4.46805	-2.17079	5.73598	21.2009	5.15841	-2.74197	0.286257
1	5.88201	19.8299	5.17385	-2.75622	0.261188	lidar	1	5.86119	19.8306	5.2354	21.0049	6.10823	19.8027	-4.38241	-2.35993	5.25659	21.0052	5.17297	-2.72498	0.260922
1	5.51251	19.5729	5.04066	-2.65299	0.429984	lidar	1	5.69089	19.5755	5.0732	20.7446	5.67472	19.5577	-4.29114	-2.5418	4.89522	20.7367	5.04007	-2.62169	0.429985
1	5.09929	19.3798	4.96814	-2.63995	0.370052	lidar	1	5.17021	19.4397	4.55705	20.5925	5.25059	19.2948	-4.19488	-2.71622	4.48821	20.5306	4.96775	-2.60857	0.370213
1	4.77004	19.0319	4.90007	-2.48473	0.626842	lidar	1	4.89149	18.982	4.29284	20.1263	4.8363	19.015	-4.09432	-2.88305	4.17	20.1725	4.89984	-2.45329	0.62707
1	4.41039	18.7701	4.83292	-2.44848	0.576284	lidar	1	4.4685	18.834	3.87471	19.965	4.43224	18.7188	-3.99012	-3.0422	3.81872	19.8996	4.83278	-2.417	0.576546
1	4.13344	18.4398	4.73085	-2.33688	0.699653	lidar	1	4.26269	18.481	3.68009	19.6057	4.03876	18.4071	-3.88293	-3.19362	3.55225	19.5606	4.7308	-2.30537	0.69992
1	3.65776	18.1754	4.84902	-2.42095	0.362442	lidar	1	3.45919	18.167	2.88684	19.2667	3.65611	18.0807	-3.77339	-3.33732	3.08513	19.2814	4.84899	-2.38946	0.362601
1	3.24155	17.8309	4.95938	-2.40798	0.307486	lidar	1	3.12525	17.7493	2.56619	18.8387	3.28449	17.7402	-3.66215	-3.47331	2.67994	18.924	4.95938	-2.37653	0.307528
1	2.86495	17.6333	4.80775	-2.47693	0.101812	lidar	1	2.9449	17.8154	2.38385	18.8991	2.92405	17.3866	-3.54982	-3.60167	2.30971	18.7146	4.80777	-2.44548	0.101846
1	2.55282	17.2141	4.88047	-2.34838	0.351161	lidar	1	2.55407	17.0853	2.01615	18.1571	2.57486	17.0205	-3.437	-3.72251	2.01088	18.2859	4.88053	-2.31693	0.351162
1	2.23919	16.8467	4.87885	-2.29074	0.398738	lidar	1	2.25371	16.8334	1.72384	17.8959	2.23695	16.6427	-3.32428	-3.83595	1.70893	17.9088	4.87892	-2.25931	0.398713
1	1.96236	16.3214	5.04463	-2.13539	0.633109	lidar	1	1.88972	16.1054	1.3829	17.1568	1.91027	16.254	-3.21219	-3.94216	1.44873	17.375	5.04469	-2.10397	0.633034
1	1.55701	16.0067	5.0484	-2.23934	0.278303	lidar	1	1.44745	16.0853	0.941487	17.1228	1.59474	15.8549	-3.10129	-4.04132	1.05346	17.0478	5.04844	-2.20794	0.278208
1	1.24462	15.5466	5.15233	-2.18442	0.330534	lidar	1	1.18395	15.4284	0.698748	16.458	1.29021	15.4463	-2.99207	-4.13364	0.755665	16.5781	5.15235	-2.15303	0.330455
1	0.858252	15.1105	5.28012	-2.21417	0.191438	lidar	1	0.722706	15.0075	0.250951	16.0228	0.996486	15.0288	-2.88503	-4.21933	0.383174	16.1301	5.28012	-2.18278	0.191368
